ID,Q_Age,Q_Gender,Q_City,Q1,Q4,Q7,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q14,Q15,Q16,Q17,Q19,Q20,Q21,Q22,Q23,Q24,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28,Q29,Q32,Percentage_Change
2746,79,1,4,1,3,3,0,1,0,1,0,0,0,0,0,0,0,3,1,8,1,4,4,2,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-6.144461633178821
2754,66,1,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,1,1,7,2,5,4,5,3,7,1,0,1,0,0,1,0,0,0,0,0,1,1,2,0.07533125881049596
2755,69,1,4,1,5,3,0,0,0,1,0,0,0,0,0,0,0,3,2,7,2,2,2,3,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,2,1.991959822457301
2757,61,1,5,2,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,3,1,3,5,4,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-27.2184873023383
2763,58,1,5,1,1,2,1,0,0,1,0,0,0,0,0,0,0,2,1,6,4,3,4,7,1,7,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-29.913421706526876
2786,74,1,4,1,3,3,1,0,0,0,0,1,0,0,0,0,0,1,1,7,1,6,4,3,4,4,1,1,1,0,0,1,0,0,0,0,0,1,2,1,5.781821642375173
2806,75,1,4,1,2,2,1,0,1,0,1,0,0,0,0,0,0,2,2,5,2,6,5,4,3,7,1,1,0,0,0,1,0,0,0,0,0,1,2,1,-6.717266872874495
2807,52,2,4,1,4,3,0,0,1,1,1,0,0,0,0,0,0,2,2,9,1,2,4,3,4,2,1,1,1,0,0,1,0,0,0,0,0,1,2,6,46.07102165646062
2821,62,1,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,3,3,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,3,6.785243709206568
2824,61,2,4,1,4,3,1,1,0,0,1,1,1,0,0,0,0,2,2,5,2,3,5,3,4,3,1,1,1,0,0,0,0,0,0,0,0,6,2,1,16.120543597741623
2828,74,1,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,2,2,9,1,6,4,2,4,3,1,1,1,0,0,0,0,0,0,0,0,4,2,2,4.087597190955772
2832,65,2,5,1,4,2,1,1,1,0,0,1,0,0,0,0,0,2,2,5,1,3,5,3,1,8,1,1,0,0,0,1,0,0,0,0,0,1,2,4,-22.937721395458944
2836,52,2,5,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2,6,4,6,4,5,1,8,1,1,1,0,0,1,0,0,0,0,0,1,1,6,-39.87712990529293
2838,68,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,4,1,4,3,5,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,2,20.00038051491595
2845,26,2,5,1,2,2,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,1,3,2,3,2,2,1,1,0,0,0,0,0,0,0,0,4,2,1,45.19157318162823
2848,69,1,4,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,2,2,6,3,5,4,4,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-31.301172164528847
2849,77,1,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,6,2,5,5,3,4,5,1,0,0,1,0,0,0,0,0,0,0,1,1,1,-23.617939138616173
2850,50,2,4,1,5,2,1,1,1,0,1,1,0,0,0,0,0,1,2,4,1,5,5,4,4,3,1,1,1,0,0,0,0,0,0,0,0,4,2,2,-12.052774078039697
2852,41,2,4,1,1,3,0,0,1,0,1,0,0,0,0,0,0,4,3,8,1,6,5,2,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-31.893433486403065
2874,40,2,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,3,7,1,4,4,2,4,3,1,1,0,0,0,1,0,0,0,0,0,6,2,1,-49.94772678393989
2875,30,2,4,1,3,2,1,0,0,1,1,0,0,0,0,0,0,1,1,9,2,6,5,6,4,5,1,0,0,0,0,0,0,0,1,0,0,1,1,1,-19.174234921351307
2876,52,2,5,1,4,2,1,0,1,0,1,0,1,0,0,0,0,1,2,3,1,6,5,3,2,4,1,1,1,0,0,0,0,0,0,0,0,4,2,1,-12.132038383469357
2879,47,2,4,1,5,2,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1,4,3,1,3,2,2,1,1,0,0,0,0,0,0,0,0,1,2,6,20.99179836871643
2880,88,1,4,1,5,2,1,0,1,0,0,0,0,0,0,0,0,1,2,8,1,6,3,3,1,7,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-1.6888880216398672
2881,70,1,4,2,5,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,5,5,1,7,1,1,0,0,0,0,0,1,0,0,0,2,1,1,-10.019942399204574
2888,52,2,4,1,2,2,1,0,1,1,0,0,0,0,0,0,0,1,1,5,4,6,4,5,2,9,1,0,1,1,0,0,0,0,0,0,0,1,2,1,-40.81818629048952
2904,61,2,4,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,5,1,1,4,2,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,2,-16.43214364650626
2919,52,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,1,4,3,3,4,5,1,1,1,0,0,0,0,0,0,0,0,4,2,6,-57.44292100953101
2921,69,2,4,1,2,2,1,0,1,1,0,0,0,0,0,0,0,2,1,6,1,6,5,4,5,6,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-7.429073820701337
2923,45,2,4,1,5,2,1,1,0,0,1,0,0,0,0,0,0,3,3,6,4,2,5,6,1,8,1,0,1,0,0,0,0,0,0,0,0,1,1,1,-3.6870748101648587
2924,82,1,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,6,4,3,4,4,1,0,0,0,1,1,0,1,0,0,0,4,1,1,2.676532134835874
2925,71,1,4,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,5,1,6,5,2,4,4,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-55.40059228499092
2926,52,1,5,1,3,2,1,1,1,0,1,0,1,0,0,0,0,4,2,5,4,6,4,7,1,9,1,0,1,1,0,1,0,0,0,0,0,1,2,4,-11.357465643029164
2942,69,2,4,1,5,2,1,1,0,0,0,0,0,0,0,0,0,3,2,7,1,6,5,2,4,3,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-17.098789542659198
2945,56,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,3,1,5,6,1,8,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-21.257759217297213
2946,70,1,4,1,3,3,1,0,1,0,1,0,0,0,0,0,0,1,1,4,2,6,5,6,4,7,1,0,0,0,0,0,0,0,1,0,0,1,2,1,41.31097789977139
2953,62,1,5,1,2,1,1,0,1,0,0,0,1,0,0,0,0,2,3,9,2,2,3,3,4,6,1,1,1,1,0,0,0,0,0,0,0,4,2,1,-25.042830835041407
2954,79,1,4,1,2,1,1,1,0,0,1,1,1,0,0,0,0,1,1,6,2,4,5,5,3,9,1,1,1,0,0,1,0,0,0,0,0,1,2,2,-12.371808872123157
2959,25,2,5,2,4,2,1,1,1,1,1,1,1,1,0,0,0,1,2,9,3,6,3,3,3,4,2,1,1,0,0,0,0,0,0,0,0,1,2,1,-9.59614309586071
2964,63,1,4,1,2,2,1,1,0,0,0,1,1,0,0,0,0,1,1,5,3,3,5,5,4,6,1,1,1,0,0,0,0,0,0,0,0,1,1,2,-8.138620183682544
2967,56,2,4,1,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,6,3,6,5,4,1,9,1,0,0,1,0,1,0,0,0,0,0,1,1,2,22.192072854518607
2970,54,2,5,1,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,5,3,2,3,2,1,7,1,1,1,0,0,1,0,0,0,0,0,1,2,2,-26.535517389417627
2971,34,2,5,1,2,2,1,0,1,0,0,0,0,0,0,0,0,3,1,9,4,4,3,3,4,6,1,1,1,0,0,0,0,0,0,0,0,4,2,1,-15.844017246960384
2974,48,2,5,1,4,3,0,1,0,0,0,0,0,0,0,0,0,1,3,5,3,6,5,5,4,4,2,1,0,0,0,0,0,0,0,0,0,1,2,2,-31.09509938509918
2975,74,1,4,1,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,6,5,7,1,7,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-9.836418157732151
2977,50,2,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,5,4,7,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,6,-20.385131086872754
2978,42,2,4,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,2,6,5,5,3,3,4,5,1,1,0,0,0,0,0,0,0,0,0,4,2,3,-15.286587376672845
2987,51,2,5,1,2,2,1,1,1,1,0,0,0,0,0,0,0,1,1,6,2,4,4,3,3,7,1,1,1,0,0,1,0,0,0,0,0,1,1,2,-1.832531937829951
2999,62,1,5,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,5,3,1,4,6,4,9,1,0,1,0,0,1,0,0,0,0,0,1,1,3,-32.59947589224017
3001,63,1,4,1,5,3,1,0,1,1,0,1,0,0,0,0,0,2,2,4,1,5,4,2,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-38.55088883152692
3002,62,2,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,5,1,3,3,2,3,6,1,1,1,0,0,1,0,0,0,0,0,1,2,6,-17.013091089773713
3017,64,1,5,1,4,3,0,0,1,1,1,0,0,0,0,0,0,2,2,6,2,3,4,6,1,9,1,0,0,1,0,0,0,0,1,0,0,1,1,1,10.765681926845172
3019,59,1,4,1,3,2,1,1,1,0,0,0,0,0,0,0,0,1,1,4,2,2,4,6,3,4,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-2.6751411104891987
3020,62,2,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,1,3,3,5,4,2,0,1,0,0,0,0,0,0,0,0,1,2,2,-0.5542712236729752
3022,62,1,4,1,4,2,1,0,0,0,0,1,1,0,0,0,0,1,2,5,3,3,5,6,1,7,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-18.042537851291517
3027,77,2,5,1,2,2,1,1,0,0,0,1,1,0,0,0,0,2,1,7,1,1,4,1,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,2,-9.5867316604203
3033,41,1,4,1,4,3,1,0,1,0,1,0,0,0,0,0,0,2,1,4,2,3,3,5,4,2,2,1,0,0,0,0,0,0,0,0,0,4,2,2,7.151467981242954
3036,32,2,4,1,1,2,1,1,0,0,0,1,0,0,0,0,0,1,1,6,1,3,5,7,4,3,1,0,1,0,0,0,0,1,0,0,0,4,2,1,-14.786320213556369
3038,75,1,4,1,2,2,0,0,1,0,0,1,1,0,0,0,0,2,1,3,1,6,5,5,4,5,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-34.90716997489124
3042,76,1,4,1,2,1,1,1,1,0,1,0,1,0,0,0,0,1,1,3,2,6,5,5,1,9,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-11.436940763057834
3049,75,1,4,1,3,3,1,0,0,0,0,0,0,0,1,0,0,1,1,5,2,3,5,4,4,6,1,1,0,0,0,1,0,0,0,0,0,4,2,1,-29.16441374280555
3054,62,1,4,1,2,2,1,0,0,0,0,0,0,0,1,0,0,2,2,8,3,6,5,6,1,8,1,0,0,1,0,1,0,1,0,0,0,2,2,1,9.32761297973479
3057,74,1,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,3,9,2,6,3,4,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-18.33310771015666
3064,52,1,4,1,3,2,1,1,1,0,0,0,0,0,0,0,0,1,2,5,1,5,5,4,4,4,1,1,0,0,0,1,0,0,0,0,0,4,2,1,-14.02978214508046
3066,66,1,4,2,4,2,1,1,1,1,0,1,0,0,0,0,0,1,1,4,1,6,5,2,4,7,1,1,0,0,0,0,0,0,0,0,0,6,1,1,5.360540364207478
3082,61,2,4,1,3,1,1,1,0,0,0,1,1,0,0,0,0,1,2,9,1,6,5,2,4,4,1,0,1,0,0,0,0,1,0,0,0,1,2,1,-27.23288903953408
3092,68,1,4,1,2,2,1,1,0,1,0,0,0,0,0,0,0,1,1,4,1,4,5,3,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-14.521461565997395
3099,69,1,4,1,2,1,1,0,0,0,1,1,1,0,0,0,0,1,1,3,2,6,5,6,1,9,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-37.957959677988015
3108,75,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,4,4,3,6,1,1,0,1,0,0,0,0,0,0,0,1,2,1,-37.907343900315325
3114,77,1,4,1,3,2,1,1,1,1,1,0,0,0,0,0,0,2,1,5,2,6,3,3,4,5,1,1,0,0,0,0,0,0,0,0,0,4,2,1,-44.87575608778113
3125,68,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,5,1,5,3,2,1,8,1,0,1,1,0,1,0,0,0,0,0,1,2,1,-4.660291809795469
3133,61,2,4,1,2,3,1,0,1,1,0,1,0,0,0,0,0,4,2,6,2,4,4,3,2,7,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0.45352375976424053
3138,61,1,5,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,4,1,4,4,2,3,8,1,1,1,1,0,1,0,0,1,0,0,2,2,3,0.27795123337679417
3140,77,1,5,1,2,2,1,0,1,0,0,1,1,0,0,0,0,1,1,6,2,6,5,7,4,5,1,0,0,0,1,0,0,0,0,0,0,4,1,1,-4.539820274862083
3145,75,1,4,1,2,3,0,1,0,0,1,1,0,0,0,0,0,3,2,7,1,6,5,4,3,4,1,0,1,0,0,1,0,0,0,0,0,1,2,1,5.787464699183453
3151,69,2,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1,6,5,1,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,2,66.51815301316877
3152,72,2,4,1,4,1,0,0,0,0,0,0,0,0,0,1,0,3,2,8,1,6,4,3,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,4,-14.322434810862417
3160,66,2,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,6,3,6,4,7,1,6,1,1,0,0,0,1,0,0,0,0,0,1,2,1,-8.260521192604585
3163,57,2,4,1,4,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,1,2,4,2,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,6,-15.252703239083997
3167,70,1,5,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,6,5,5,1,7,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-34.46823391449749
3172,66,1,4,2,4,3,0,0,1,1,1,0,0,0,0,0,0,3,2,5,1,5,5,2,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,1,4.6021770341623025
3184,76,1,5,1,2,2,1,0,0,0,0,1,1,0,0,0,0,1,3,9,1,1,4,7,3,6,1,0,1,1,0,1,0,0,0,0,0,1,2,1,-33.75245280776996
3188,84,1,4,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,2,9,2,6,5,7,4,6,1,1,1,0,0,0,0,0,0,0,0,4,2,1,21.261245267381558
3194,60,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,5,7,5,4,5,1,9,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-35.399409364145185
3204,36,1,4,1,3,3,0,0,0,0,1,0,0,0,0,0,0,1,2,6,2,4,5,6,4,6,1,0,0,0,0,0,0,0,1,0,0,6,1,6,50.37673804964169
3206,27,1,4,2,4,3,0,0,0,0,0,0,0,0,0,1,0,1,1,3,2,1,5,5,4,3,1,1,0,0,0,0,0,0,0,0,0,4,1,1,-49.886779510520796
3208,73,2,4,1,3,2,0,0,0,0,0,0,0,0,0,1,0,2,1,8,1,6,4,7,4,6,1,1,0,0,0,0,0,0,0,0,0,4,2,1,13.629695660121733
3229,59,1,4,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,1,5,2,6,5,5,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,1,29.113610340876473
3230,41,1,5,1,2,1,1,0,0,1,1,0,0,0,0,0,0,2,1,5,5,6,5,6,1,8,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-24.494269690128622
3231,48,2,5,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,3,5,5,7,3,7,1,1,1,0,0,0,0,0,0,1,0,1,2,2,-6.00488301203661
3233,70,1,4,2,5,2,1,1,1,0,0,1,0,0,1,0,0,4,3,9,2,6,5,4,4,6,1,0,1,0,0,0,0,1,0,0,0,4,2,6,-3.444491839974495
3248,68,1,4,1,5,3,1,0,0,0,0,0,0,0,0,0,0,1,2,7,2,6,5,5,4,4,1,1,0,0,0,0,0,0,0,0,0,4,2,2,-5.159281594769483
3265,66,1,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,5,2,6,4,7,1,7,1,1,0,1,0,1,0,0,0,0,0,1,1,1,-28.25407698917085
3275,77,1,5,1,3,1,1,1,1,0,0,1,1,0,0,0,0,2,1,3,1,6,5,5,2,8,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-39.60389880121243
3278,70,2,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,7,1,5,4,2,4,4,1,0,0,0,0,0,0,1,0,0,0,1,2,1,-28.687170232356095
3291,41,1,5,2,4,2,1,0,1,0,1,0,0,0,0,0,0,3,1,6,4,6,3,5,3,7,1,0,1,1,0,0,0,0,0,0,0,1,1,1,-32.30131245942173
3307,49,1,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,6,5,5,3,6,1,1,1,1,0,1,0,0,0,0,0,6,2,6,8.55403027988526
3337,63,1,4,1,4,3,0,1,0,0,0,0,0,0,0,0,0,1,3,4,1,4,5,3,4,3,1,0,0,0,0,0,0,1,0,0,0,4,2,3,-9.43123853544714
3351,70,2,5,1,2,2,1,1,0,0,0,1,1,0,0,0,0,2,1,9,1,6,5,7,3,5,1,1,0,0,0,1,0,0,0,0,0,4,2,2,-30.71257265005617
3354,50,2,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,9,3,2,4,7,1,8,1,0,1,0,0,0,0,0,0,0,0,1,1,1,-19.71304940998492
3358,77,2,5,1,5,3,0,0,1,1,0,0,0,0,0,0,0,3,2,9,2,1,3,3,4,5,1,1,0,0,0,0,0,0,0,0,0,4,2,2,-6.202183628504876
3361,83,2,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,4,2,1,7,1,0,1,0,1,1,0,0,0,0,0,2,2,1,-18.61891550585124
3362,66,1,4,2,5,3,0,0,0,0,0,0,0,0,0,1,0,4,2,8,1,4,5,2,4,3,2,0,1,0,0,0,0,1,0,0,0,4,2,6,48.62496129788501
3364,56,2,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2,3,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,2,-43.60536932073498
3368,80,1,5,1,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,2,3,1,9,1,0,0,1,0,1,0,0,0,0,0,1,2,2,-48.51080409929129
3371,48,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,3,2,6,4,5,3,7,1,0,0,1,0,1,0,0,0,0,0,1,1,1,-21.430138482665797
3373,73,2,1,2,5,2,1,1,0,1,0,0,0,0,0,0,0,3,2,7,1,6,3,2,3,4,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-15.222800914451106
3377,79,1,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2,1,6,2,6,4,5,1,7,1,0,1,1,0,0,0,0,0,0,0,1,1,1,-6.082853392105503
3384,68,1,4,1,2,1,1,1,0,0,0,0,1,0,0,0,0,1,1,4,1,6,4,2,4,5,1,1,1,0,0,0,0,1,0,0,0,4,2,1,5.896731136151678
3391,58,1,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,6,4,3,3,7,1,7,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-29.913421706526876
3394,46,1,4,1,2,1,1,1,1,1,1,1,0,0,0,0,0,2,2,7,2,4,5,3,4,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-73.01863935438983
3397,47,1,4,1,3,3,1,0,1,0,0,1,0,0,0,0,0,1,2,5,1,4,3,2,3,2,1,0,1,0,0,0,0,0,0,0,0,1,2,1,-7.1278014218605135
3403,55,2,5,1,2,2,1,0,1,0,0,1,0,0,0,0,0,1,1,4,2,4,5,6,1,8,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-3.091300362150884
3404,47,1,4,1,2,2,0,1,1,1,0,0,0,0,0,0,0,2,2,6,5,6,5,6,2,9,1,1,1,0,0,1,0,0,0,0,0,1,2,3,-16.464416868634014
3407,59,1,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,4,1,6,4,2,4,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-16.136717949240055
3408,57,2,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,1,3,2,2,4,2,4,4,2,1,0,0,0,0,0,0,0,0,0,4,2,1,-21.210273979249305
3417,61,1,5,1,3,3,0,0,0,0,0,0,0,0,0,1,0,5,2,5,1,6,4,1,1,7,1,1,0,1,0,0,0,0,0,0,0,1,2,2,6.838592240825081
3425,55,2,4,1,2,2,1,1,0,0,1,0,0,0,0,0,0,2,1,4,3,4,5,5,3,9,1,1,1,0,0,0,0,0,0,0,0,1,1,6,-19.160098145388606
3442,79,1,5,1,4,2,1,0,0,1,0,1,0,0,0,0,0,1,3,9,2,6,5,5,4,6,1,1,1,0,0,0,0,1,0,0,0,1,2,3,-0.6525340702313698
3443,69,1,3,2,4,1,0,1,1,0,0,1,1,0,0,0,0,2,1,4,2,6,4,3,4,6,1,0,1,0,1,0,0,0,0,0,0,4,1,3,-37.155492494667044
3453,78,1,4,1,2,2,1,1,0,0,1,0,0,0,0,0,0,1,1,9,2,4,4,3,1,8,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-17.5641755035145
3458,49,1,4,1,5,2,1,1,1,1,1,1,0,1,0,0,0,1,1,5,1,5,4,3,4,4,1,0,1,0,0,1,0,1,0,0,0,4,1,3,-28.09776069119343
3463,61,2,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,9,1,6,5,2,3,5,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-0.0268935049084984
3477,57,1,4,1,5,3,0,0,1,0,0,0,0,0,0,0,0,2,2,4,1,3,3,4,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,2,-29.07485738416895
3480,65,1,1,1,2,2,1,0,0,0,1,1,1,0,0,0,0,2,1,4,2,2,5,5,4,5,1,0,0,0,1,0,0,0,0,0,0,4,1,1,2.8796600150923224
3487,57,1,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,5,2,6,4,6,1,9,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-15.479433878996229
3488,74,2,4,1,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1,5,1,5,5,3,1,9,1,0,1,0,0,1,0,0,1,0,0,3,2,3,-2.432732309104424
3494,66,1,4,1,4,2,1,1,0,0,1,0,0,0,0,0,0,2,1,3,2,5,4,6,3,6,1,0,1,0,0,0,1,0,0,0,0,1,1,1,16.65398757635863
3502,56,1,4,1,2,1,0,0,1,1,1,0,0,0,0,0,0,2,3,4,1,1,5,3,4,4,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-22.223663511724766
3509,54,2,5,2,5,3,0,0,0,0,0,0,0,0,0,1,0,1,2,7,2,6,4,5,1,8,1,1,1,0,0,1,0,0,0,0,0,1,2,6,-8.941437382965756
3518,60,2,5,1,5,2,1,1,0,0,0,0,0,0,0,0,0,1,3,4,1,3,3,3,3,4,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-11.231204755305635
3520,60,1,1,1,2,3,1,0,1,1,0,0,0,0,0,0,0,3,2,8,3,1,4,7,1,9,1,0,1,1,0,1,0,0,0,0,0,1,2,3,-9.665395115568387
3524,68,1,4,1,2,2,1,0,0,0,1,0,0,1,0,0,0,1,2,4,1,5,4,3,4,4,1,1,1,0,0,0,0,0,0,0,0,2,2,1,-17.36380966206974
3525,42,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,4,4,4,4,5,3,7,1,1,0,0,0,0,0,1,0,0,0,4,1,1,-47.823691832900735
3530,74,1,4,1,3,1,1,1,0,1,0,0,1,0,0,0,0,1,1,4,1,5,5,3,4,6,1,1,1,0,0,0,0,1,0,0,0,4,1,2,-35.54390170773558
3531,78,1,4,1,2,1,1,0,0,1,0,0,1,0,0,0,0,1,1,4,2,6,4,4,1,9,1,0,1,1,0,1,0,0,0,0,0,1,2,1,-28.596166925646273
3539,34,2,5,1,5,3,0,0,0,0,0,0,0,0,0,1,0,3,2,9,1,1,3,7,4,4,1,1,1,0,0,0,0,0,0,0,0,6,2,1,21.632136853883054
3586,34,2,4,1,3,2,1,0,1,0,1,0,0,0,0,0,0,1,2,6,1,3,5,5,4,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,29.656659182145685
3590,67,2,4,2,4,3,1,1,0,0,0,0,0,0,0,0,0,2,1,6,1,6,5,2,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,2,29.787673989377872
3592,51,1,5,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,2,8,3,3,5,4,1,7,1,1,0,0,0,1,0,0,0,0,0,1,1,1,-38.07224190242924
3598,79,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,9,1,6,4,2,1,7,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-38.68288549553528
3608,45,2,4,1,3,2,1,0,1,0,0,1,0,0,0,0,0,1,2,5,2,5,4,3,4,3,1,1,1,0,0,0,0,0,0,0,0,4,2,6,-20.169484130585225
3609,35,2,5,1,1,2,1,1,0,0,1,1,1,0,0,0,0,1,1,4,4,6,4,6,3,8,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-4.487033836510657
3611,28,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,4,5,3,4,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1,-65.89642152373617
3614,59,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,5,1,3,3,2,2,5,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-73.55597762385446
3631,52,2,4,1,4,3,1,1,1,1,0,0,0,0,0,0,0,1,2,6,1,6,4,1,4,3,2,0,1,0,0,0,0,1,0,0,0,4,2,1,-54.83239052976814
3633,56,2,5,1,4,1,1,1,0,0,0,0,1,0,0,0,0,1,2,9,2,6,4,3,4,5,1,0,1,0,0,0,0,1,0,0,0,4,2,3,-23.294047906071558
3639,72,2,4,2,5,3,0,0,0,0,0,0,0,0,0,1,0,1,1,8,1,6,5,3,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,3,-69.184028886165
3648,77,1,4,1,2,2,1,1,1,0,0,0,0,0,1,0,0,2,1,9,2,6,4,3,5,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-10.354377800311621
3652,61,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,6,5,6,4,7,1,1,0,0,0,1,0,0,0,0,0,1,2,2,-31.85758005104171
